marker_symbol,mp_term_name,zygosity,effect_size
Slc38a10,abnormal startle reflex,homozygote,0.421507607192255
Brap,hemorrhage,heterozygote,1
Trim39,increased fasting circulating glucose level,homozygote,1.38629162698032
Gck,increased fasting circulating glucose level,heterozygote,2.07922131251617
Olfr376,decreased circulating aspartate transaminase level,homozygote,-0.518676722862621
Ush1c,decreased circulating amylase level,homozygote,-1.16000839245464
Nos1ap,decreased total retina thickness,homozygote,-1.84505430236946
Gh,decreased grip strength,homozygote,-3.6970513968743
Tial1,thrombocytosis,heterozygote,0.789970833181025
Bloc1s2,edema,homozygote,1
Btbd3,abnormal thyroid gland morphology,homozygote,1
Minar2,increased total body fat amount,homozygote,0.711665997791193
Elk4,decreased circulating cholesterol level,homozygote,-1.55414683753926
Klhdc7b,abnormal auditory brainstem response,homozygote,0.957055214723926
Col9a2,abnormal auditory brainstem response,homozygote,0.96943231441048
Eftud2,increased circulating cholesterol level,heterozygote,1.60765501976654
Lratd2,decreased respiratory quotient,homozygote,-23.4275838250576
Smarcb1,increased bone mineral density,heterozygote,0.856071179438697
Pdpr,increased circulating triglyceride level,homozygote,0.646757295275848
Sap130,increased respiratory quotient,heterozygote,2.42475883446552
Crebzf,decreased grip strength,homozygote,-1.38318058607162
Rac1,small testis,heterozygote,1
Ccdc88c,small testis,homozygote,1
Pitx3,abnormal social/conspecific interaction,homozygote,0.465036566961396
Anapc13,embryonic lethality prior to organogenesis,homozygote,1
Fkbp4,abnormal body wall morphology,homozygote,1
Tasor,abnormal auditory brainstem response,heterozygote,0.635399403380842
Mplkip,small testis,homozygote,1
Nr1d2,abnormal locomotor activation,homozygote,0.532801418439716
Ago1,"preweaning lethality, incomplete penetrance",homozygote,1
Pold3,"preweaning lethality, complete penetrance",homozygote,1
G3bp2,"preweaning lethality, complete penetrance",homozygote,1
Cntfr,"preweaning lethality, complete penetrance",homozygote,1
Dhodh,"preweaning lethality, complete penetrance",homozygote,1
Rep15,increased bone mineral content,homozygote,0.57165433059423
Crb2,"preweaning lethality, complete penetrance",homozygote,1
Polg2,"preweaning lethality, complete penetrance",homozygote,1
Chchd1,abnormal embryo size,homozygote,1
Nrros,hypoactivity,homozygote,-1.16770669338895
Rnf31,abnormal embryo size,heterozygote,1
Stat4,abnormal kidney morphology,homozygote,1
S100a3,abnormal kidney morphology,homozygote,1
Arhgef15,male infertility,homozygote,1
Sun5,male infertility,homozygote,1
Nrsn1,decreased thigmotaxis,homozygote,-1.82154275128705
Morc2a,increased mean corpuscular hemoglobin,heterozygote,0.330956337901881
Tcf20,decreased bone mineral density,homozygote,-1.25907666098168
Plekhm1,decreased total body fat amount,homozygote,-1.50710320478429
Sp5,increased vertical activity,homozygote,2.20301931043843
Awat2,abnormal eye morphology,hemizygote,1
Taf11,decreased circulating creatinine level,heterozygote,-0.950379387623267
Kif3c,hyperactivity,heterozygote,1.51432287872227
Gtf2h3,abnormal auditory brainstem response,heterozygote,0.698837209302326
Mysm1,decreased body length,homozygote,-7.90400673611474
Dbndd2,small epididymis,homozygote,1
Hadhb,decreased lean body mass,heterozygote,-1.69656809667357
Cdk13,"preweaning lethality, complete penetrance",homozygote,1
Vdac1,"preweaning lethality, incomplete penetrance",homozygote,1
Cdk5rap3,"preweaning lethality, complete penetrance",homozygote,1
Dmd,increased thigmotaxis,hemizygote,1.20250719407423
Ptpra,decreased grip strength,homozygote,-0.601556786938361
Rwdd3,decreased prepulse inhibition,heterozygote,-1.134916661928
Krt27,abnormal lymph node morphology,homozygote,1
Akt2,increased bone mineral content,homozygote,-0.745884483690025
Adpgk,increased bone mineral content,homozygote,0.413025856216003
Myo6,decreased circulating triglyceride level,heterozygote,-0.488607002093483
Ap4e1,increased bone mineral content,homozygote,0.748244214594622
Auts2,decreased bone mineral content,heterozygote,-1.1117822043481
Fads6,persistence of hyaloid vascular system,homozygote,0.611560203504805
Cxadr,abnormal spleen morphology,heterozygote,1
Adrb2,abnormal spleen morphology,homozygote,1
Slc12a5,enlarged spleen,heterozygote,1
Pigu,decreased erythrocyte cell number,heterozygote,-0.701556028054059
Id3,abnormal spleen morphology,homozygote,1
Nol3,small spleen,homozygote,1
Duox2,small spleen,homozygote,1
Itpr3,corneal opacity,homozygote,0.264858265840877
Map7d1,decreased lean body mass,heterozygote,0.312299163912948
Nsf,increased lean body mass,heterozygote,0.144696486067151
Sytl1,abnormal coat/hair pigmentation,homozygote,0.449543189368771
Abcc5,impaired glucose tolerance,homozygote,0.701062097359731
Myh1,decreased urine creatinine level,homozygote,-3.09244430718786
Fbxo10,decreased blood urea nitrogen level,homozygote,-1.08552241502479
Ahsg,abnormal auditory brainstem response,homozygote,0.973404255319149
Fer,increased red blood cell distribution width,heterozygote,1.5771797658768
Zfp111,abnormal uterus morphology,homozygote,1
Gpr15,decreased lean body mass,homozygote,-1.43521634442546
Ube3b,trunk curl,heterozygote,0.461538461538462
Lrmp,abnormal coat appearance,homozygote,0.214285714285714
Cpa2,decreased circulating chloride level,homozygote,-2.34447714109273
Krit1,embryonic growth retardation,homozygote,1
Ik,iris synechia,heterozygote,0.263636363636364
Ssu72,decreased thigmotaxis,heterozygote,-1.95528423878548
Gh,"preweaning lethality, incomplete penetrance",homozygote,1
Cyb5d2,decreased thigmotaxis,homozygote,-0.993542307847728
Alpk3,decreased prepulse inhibition,homozygote,-0.832909705131594
Arhgef12,"preweaning lethality, incomplete penetrance",homozygote,1
Cul5,"preweaning lethality, complete penetrance",homozygote,1
Ubxn2a,"preweaning lethality, incomplete penetrance",homozygote,1
Aebp1,"preweaning lethality, complete penetrance",homozygote,1
Mthfd2l,enlarged heart,homozygote,1
Slc6a2,small heart,homozygote,1
Rasd1,increased thigmotaxis,homozygote,-0.875054422586444
Zfp281,decreased thigmotaxis,heterozygote,1.26144699043564
Nemp1,increased thigmotaxis,homozygote,-0.588657685693041
Rab34,cleft palate,homozygote,1
Colec12,decreased prepulse inhibition,homozygote,-1.18625670146152
B4gat1,abnormal behavior,heterozygote,0.843359696669884
Gmppa,corneal opacity,homozygote,0.322847682119205
Ddhd1,increased lean body mass,homozygote,0.572838250555626
Adprm,decreased thigmotaxis,homozygote,1.49078976253953
Brd4,abnormal retinal outer nuclear layer morphology,heterozygote,-5.79244102266789
Rrbp1,abnormal auditory brainstem response,homozygote,0.972093023255814
Nt5c1b,increased mean corpuscular hemoglobin concentration,homozygote,1.48224888759049
Abhd17c,abnormal lymph node morphology,homozygote,1
Tgfb1i1,decreased bone mineral content,homozygote,-0.644132988085513
Aldh3a2,increased startle reflex,homozygote,3.20533771334672
Gbp3,decreased circulating free fatty acids level,homozygote,-0.91746172550341
Trap1,decreased monocyte cell number,homozygote,-0.627101861692469
Rnf43,increased spleen weight,homozygote,1.29579953924711
Fbn2,abnormal optic disk morphology,homozygote,0.48465829846583
Bex2,abnormal lens morphology,hemizygote,-1.35114631474357
Baiap2l2,decreased startle reflex,homozygote,-1.8944015806915
Usp31,decreased mean corpuscular volume,homozygote,-4.52490949025429
Gabpa,abnormal ear morphology,homozygote,1
Sez6l,increased thigmotaxis,homozygote,1.34697509189455
Gpa33,increased grip strength,homozygote,1.2907850508664
Nfkbid,increased circulating cholesterol level,heterozygote,0.486359251459758
Babam1,abnormal digit morphology,homozygote,0.716748768472906
Slc26a10,hyperactivity,homozygote,-1.42461978638149
Fabp3,abnormal lens morphology,heterozygote,0.652777777777778
Capn12,hypoactivity,homozygote,-1.08009202204471
Mdh2,"preweaning lethality, complete penetrance",homozygote,1
Dis3l2,"preweaning lethality, complete penetrance",homozygote,1
Abca1,"preweaning lethality, complete penetrance",homozygote,1
Atp13a4,"preweaning lethality, incomplete penetrance",homozygote,1
Adsl,"preweaning lethality, complete penetrance",homozygote,1
Fgf14,abnormal spleen morphology,homozygote,1
Ube2n,abnormal spleen morphology,heterozygote,1
Calb1,small spleen,homozygote,1
Usp53,increased circulating phosphate level,homozygote,1.27438228711666
Jun,increased erythrocyte cell number,heterozygote,1.33042131421158
Ppp2r2d,increased erythrocyte cell number,homozygote,1.36975424238655
Bysl,"preweaning lethality, complete penetrance",homozygote,1
Prss21,"preweaning lethality, complete penetrance",homozygote,1
Pramel12,decreased eosinophil cell number,homozygote,-0.71070562286957
Adamtsl4,decreased grip strength,homozygote,-2.1875030588162
Neil2,decreased grip strength,homozygote,-1.26266824362693
St6galnac3,decreased grip strength,homozygote,-1.11578222463077
Mfsd1,thrombocytopenia,homozygote,-4.7184527969623
Fsbp,increased bone mineral density,homozygote,1.97755369965102
Sidt2,increased circulating magnesium level,homozygote,0.707425043959808
Sh3gl2,short tibia,homozygote,-2.81831849911786
Abhd3,decreased heart left ventricle size,homozygote,-2.11125715113227
Bms1,abnormal lens morphology,heterozygote,-0.388278430446864
Chd2,short tibia,homozygote,-6.46381478352876
Atp8b1,decreased hematocrit,homozygote,-3.4338531355428
Osgep,"preweaning lethality, complete penetrance",homozygote,1
Pbx3,decreased total body fat amount,heterozygote,-0.748332235286423
Tnfrsf17,increased circulating total protein level,homozygote,0.779958335106369
Emd,increased lean body mass,homozygote,0.636923585258745
Sowaha,prolonged ST segment,homozygote,0.281245753002255
Atp13a1,pallor,homozygote,1
Gxylt1,abnormal visceral yolk sac morphology,homozygote,1
Pxylp1,decreased bone mineral content,homozygote,-0.993991244885531
Dync1i2,increased bone mineral content,heterozygote,0.50971247104857
Abca4,increased mean corpuscular hemoglobin,heterozygote,1.33535115828615
Rsf1,abnormal embryo size,homozygote,1
H1f0,increased thigmotaxis,homozygote,-0.710722385245383
Arg2,decreased circulating lactate dehydrogenase level,homozygote,-1.06435278869365
Fbn2,abnormal digit morphology,homozygote,0.5
Rhbdf2,abnormal vibrissa morphology,heterozygote,0.133333333333333
Maf,abnormal placenta morphology,homozygote,1
Shisa7,hyperactivity,homozygote,1.61701971494383
Tmem151b,hyperactivity,homozygote,1.04667297277699
Anxa6,increased mean corpuscular volume,homozygote,4.03491310505417
Hrh4,decreased lean body mass,homozygote,-0.634902395423159
Nsd3,increased thigmotaxis,homozygote,-1.10327680460793
Pitx3,hyperactivity,homozygote,0.310683911121365
Prrc2c,hyperactivity,heterozygote,0.848670813846596
Slc46a1,hypoactivity,heterozygote,-0.821974691662636
Il12rb1,increased lean body mass,homozygote,0.213486142291568
Neurl4,increased circulating alkaline phosphatase level,homozygote,0.779581154074739
Jcad,decreased total retina thickness,homozygote,-1.23026246730064
Dst,persistence of hyaloid vascular system,heterozygote,0.457525898842169
Hadhb,decreased lean body mass,heterozygote,-0.806789498464445
Lingo2,decreased startle reflex,homozygote,-0.428542500826851
Hps5,improved glucose tolerance,homozygote,-0.834846844896062
Afg1l,hyperactivity,homozygote,2.1533749945978
Fndc3a,increased prepulse inhibition,homozygote,0.691097093334471
Myh10,abnormal skin coloration,homozygote,1
Dym,decreased prepulse inhibition,homozygote,-0.772030769568018
Ewsr1,increased circulating alkaline phosphatase level,heterozygote,1.56088552715265
Uggt1,small heart,heterozygote,1
Tenm4,increased grip strength,homozygote,0.749399790815513
Gm648,increased circulating LDL cholesterol level,hemizygote,0.907726918675762
Gbx1,abnormal retinal blood vessel morphology,homozygote,0.12786778580259
Arhgap22,decreased circulating LDL cholesterol level,homozygote,0.577065496720219
Cops7a,enlarged heart,homozygote,1
P2ry13,abnormal heart morphology,homozygote,1
Adm2,enlarged heart atrium,homozygote,1
Fnta,embryonic lethality prior to organogenesis,homozygote,1
Phf8,increased mean corpuscular hemoglobin,homozygote,2.09424185712703
Alg10b,abnormal limb bud morphology,homozygote,1
Bmp2k,increased thigmotaxis,homozygote,0.838763426983479
Lsm14b,decreased mean corpuscular hemoglobin,homozygote,-1.67070514689473
Atp2b1,embryonic lethality prior to organogenesis,homozygote,1
Rfxap,increased total body fat amount,homozygote,0.987225768654891
Cep120,increased hemoglobin content,heterozygote,0.615445105428045
Xpo4,"preweaning lethality, incomplete penetrance",homozygote,1
Arl8b,"preweaning lethality, incomplete penetrance",homozygote,1
Rad18,decreased body weight,homozygote,-1.36878004826273
Atp5b,"preweaning lethality, complete penetrance",homozygote,1
Osbp,"preweaning lethality, complete penetrance",homozygote,1
Ppie,"preweaning lethality, complete penetrance",homozygote,1
Ufl1,decreased body weight,heterozygote,-0.862341132638804
Negr1,decreased basophil cell number,homozygote,-0.958672569498949
Tlcd3b,abnormal retina morphology,homozygote,0.526432484131815
Klk8,abnormal kidney morphology,homozygote,1
Csmd3,decreased circulating serum albumin level,homozygote,-0.820334518392214
Cdca8,increased circulating chloride level,heterozygote,0.475174776656058
Slc46a1,hypoactivity,homozygote,-2.23905318624799
Stk35,hyperactivity,homozygote,1.23870714990013
Wdr47,increased heart weight,homozygote,0.651046622155151
Cacna2d1,decreased vertical activity,homozygote,-0.326387636884025
Grm6,increased circulating triglyceride level,homozygote,0.414546768962619
Shisal1,hypoactivity,homozygote,-1.18409149042033
Mmp9,short tibia,homozygote,-5.39889358495106
Fam161a,increased startle reflex,homozygote,1.35130603576125
Cdc42,abnormal cranium morphology,heterozygote,0.325133556963598
Pjvk,decreased startle reflex,homozygote,-1.34286012051736
Adam32,decreased bone mineral content,homozygote,-0.83443439811098
Iqcf1,increased bone mineral content,homozygote,1.59580435559013
Atp6v1a,"preweaning lethality, complete penetrance",homozygote,1
Ndufaf8,"preweaning lethality, complete penetrance",homozygote,1
Ascc2,"preweaning lethality, complete penetrance",homozygote,1
Pcgf3,"preweaning lethality, complete penetrance",homozygote,1
Nadk,"preweaning lethality, complete penetrance",homozygote,1
Col4a5,increased circulating HDL cholesterol level,homozygote,2.01993694277326
Nabp2,decreased basophil cell number,heterozygote,-0.441736305669381
Senp1,increased circulating HDL cholesterol level,heterozygote,1.15444798865814
Zfp42,decreased thigmotaxis,heterozygote,1.31485429049521
Trbv19,decreased circulating insulin level,homozygote,0.0312504449077023
Mysm1,decreased circulating HDL cholesterol level,homozygote,-1.42914393644009
Gxylt1,hemorrhage,homozygote,1
Gbx1,abnormal behavior,homozygote,-1.28744777271792
Cystm1,hyperactivity,homozygote,-0.920316404582534
Paox,decreased circulating lipase level,homozygote,-0.19214583189285
Sox13,increased T cell number,homozygote,0.828202156914841
Nucb1,decreased circulating alanine transaminase level,homozygote,-0.287747477812209
Lrrc51,abnormal skin coloration,homozygote,0.369909729187563
Kcna10,increased bone mineral content,heterozygote,1.34784847277155
Robo2,improved glucose tolerance,heterozygote,-0.712576592298544
Etv6,abnormal heart morphology,heterozygote,1
Clcnkb,abnormal kidney morphology,homozygote,1
Ap4e1,abnormal behavior,heterozygote,-0.935688576858394
Pdcd6ip,abnormal kidney morphology,homozygote,1
